image_id,label
ltWHwNeH.png,jawa
uT2vYMoU.jpg,jawa
EcNEHVd7.png,lampung
2AxMK7gr.png,pegon
bop5vEvK.png,jawa
TIWzxvnQ.png,jawi
7yw3UO3l.png,lontara
3XYHokqa.png,pegon
BjCddVpD.png,jawa
A7o2WBJc.png,pegon
93NRlevh.jpg,lampung
vqVon2XC.png,pegon
IRNP6nIx.png,lampung
qrAaDALi.jpg,jawa
OE8aYn28.png,lampung
EpFBZRyY.png,jawa
58w1SSBz.png,lampung
Vtgd35hU.png,jawa
lcZIlQln.png,jawi
fpIL7VTV.jpg,pegon
Ay9ShDpL.png,lampung
dnS6qlsM.png,lampung
zbfjxVrH.png,jawi
bO7P6Bkt.png,jawa
JMUbIuxW.png,jawi
x8uS9FTz.png,jawa
RvR6VzKd.png,jawi
152nPU4v.png,lampung
FFjj4Gt3.jpg,pegon
EuBFu1a2.png,jawi
WPH4MRoI.jpg,jawi
YMl6HdPy.png,lampung
0LozFGtf.png,jawi
DlYwCXLq.png,lampung
keYZq33p.png,pegon
w2cIWsFj.png,pegon
zrUNvOrx.png,pegon
iPjo2ktw.png,jawi
PPx6NNeK.png,jawi
bhK7v2jl.png,lampung
XMe2g54q.png,lontara
GUbQCM3T.png,jawi
K3HrZflH.png,lampung
JDK2V2xX.jpg,pegon
dZTPToBV.png,lampung
PJdnk3lm.png,lontara
JqbYEJn9.png,sunda
fUMzeXB8.png,pegon
DA4kTYgw.jpg,pegon
03CmPGkT.png,jawi
sZitfzyO.png,jawa
2GJWBApQ.png,pegon
4655GZzK.png,jawi
08NfpYut.png,jawi
h3g0czx2.png,pegon
hk9RQTry.png,pegon
Zz2volKH.jpg,lampung
eMQyYGpQ.png,sunda
Hi29doMI.png,jawi
YpqYLMls.png,lampung
NDvBjnG7.jpg,lontara
9HLf4SFI.jpg,lampung
ZB2R1d8J.png,jawa
5qer90We.jpg,lampung
IBmEBKAa.png,bali
74idLsML.png,pegon
z1R8PWlY.jpg,sunda
UBKtB1Oc.png,pegon
Q6XCuJlD.png,pegon
idfEwQVG.png,pegon
yNa3HysK.png,pegon
MBKVuyos.jpg,bali
i0emcfgO.png,pegon
dozYNIIq.jpg,pegon
7dSHxdbK.png,jawa
Ug2YwR91.png,lampung
hFzwSHJo.jpg,jawa
DKYyzKJl.webp,pegon
m4ozFNVG.png,jawa
kiILGiOh.png,pegon
KrSZbpXE.webp,lampung
lWLK4H0M.jpg,pegon
ysYHSOU8.png,jawi
c7L3eKPC.png,jawa
0WkhIplx.png,jawi
6coEpME3.png,pegon
6bCoahIm.png,pegon
peNDJF4b.png,jawa
pDvLygmX.png,jawi
yiJYAIaE.png,jawa
9XCWkKHR.png,pegon
cgHSsmtb.png,lampung
YM3XRFaS.jpg,bali
KCwPhJOR.png,pegon
ISiY75Bj.png,pegon
VrkXL7CM.jpg,pegon
5xvOZlms.png,pegon
2Orl9nKh.png,bali
zLGTidae.png,sunda
L5aixmxr.jpg,lampung
FTIQOELb.png,lontara
32fihWfl.png,pegon
H1LyYAs1.png,pegon
RjDCO5Qf.png,bali
2L07gdL9.png,pegon
oV3DKp9V.png,lontara
LrLRmKID.png,jawi
ryXAdzPy.png,sunda
7OfVqjsr.png,jawi
mPJCe6hs.jpg,jawa
tCGh0ODM.png,jawi
WcjGi7bD.jpg,sunda
23BRi8rh.png,jawi
VpMXVzaB.png,lampung
JNjLmV4a.png,jawa
hWyETqrp.png,jawa
R180IYOy.jpg,jawi
oRHEsOjD.jpg,pegon
a9Fj36gc.jpg,pegon
bJLlA28Q.png,pegon
DDxkeTH4.png,jawi
DL5cetUZ.png,pegon
oKJuL12U.png,jawi
8gUDOxBV.png,lampung
d7fok4Jf.png,pegon
LsJ8PBga.png,jawa
DhpqsuuD.png,pegon
ENuhPIJQ.png,lampung
ZiyyJUyV.jpg,jawa
hrTYW18L.png,pegon
KoIlcF7n.png,pegon
H0nZSBs8.png,lontara
TX9kKp0G.png,lontara
dHO7548y.png,jawa
4f0bFHQS.png,jawa
ERrLQ3NB.png,jawa
SugTrIfE.png,pegon
6nVTYWdq.png,lampung
TSJUX46n.png,jawi
Yhiz4g2U.png,pegon
6BEvEUwu.png,lontara
1yKxPNOF.jpg,lampung
cGmtpLhk.png,jawa
d8vlc36Q.jpg,jawa
ceQacvZu.png,lampung
OkrpnHI7.png,jawi
zBEwedW3.png,lampung
bnfVNZsA.jpg,pegon
DYpX7zIX.png,lampung
VznA3kbQ.jpg,pegon
crG5H1Hg.png,pegon
kwbsscuk.png,jawi
RoTutvHV.png,jawi
0a7wQbeX.png,jawa
Ruuz1e9B.png,jawa
Wh7DIkXi.png,lontara
mVeOzpW4.jpg,jawi
Ay9ut7Ah.png,pegon
tmI3uCUC.png,jawi
NVC7yckQ.png,jawi
iMpL5sMu.png,pegon
Jb6p2XUL.png,jawi
NQ4C3L7O.png,sunda
AOijj7wu.jpg,jawi
5YzXO6Bv.png,lampung
3TzdfqFP.png,bali
pqfcNQl2.jpg,pegon
ORmZmU6c.png,pegon
7mBicLAI.png,sunda
DPlxUboY.png,lontara
czonWT2R.png,lampung
ErQMK3aS.jpg,bali
tTqyYtRU.png,lontara
WFXTeJuH.png,pegon
qKE9HlEW.png,jawa
tZXzX4LT.jpg,lampung
vNdb2CIb.png,jawi
24Ya45ra.png,lampung
u3zlnDGD.png,lampung
x6XqsJiB.jpg,lampung
mPZVwZ0A.png,lampung
65TY0a9M.png,pegon
CAtOcJgM.webp,pegon
0wyhwwt2.jpg,pegon
WLDo1RbW.png,sunda
ldyaKhEA.jpg,jawi
0tdPUH81.png,lontara
1hZMcGvT.png,jawa
NCCpBo66.jpg,jawa
lP6F45t9.png,lontara
BWwQs87e.jpg,pegon
CNxlN8DZ.png,bali
sOsQCyDE.png,bali
70y7dEjo.png,bali
EbTdvepg.png,pegon
Do2TlKOY.png,pegon
yf1UwE2n.png,jawi
edJIl8Kh.jpg,bali
T24kNPOi.png,lampung
D5zDImAS.jpg,jawi
w5c6oVVG.png,jawa
0w9yioJV.png,jawa
qpwMjJNL.png,jawa
Z9wTjC40.png,lampung
ML8Xiqip.jpg,pegon
yvntpoy9.png,jawa
yjoCQYCw.png,jawi
vyWZjIyU.png,sunda
wCG42W9w.png,lampung
Nq3se1Ox.png,jawi
Pye0QO61.jpg,pegon
48gMlXRq.png,pegon
V2WNVFYg.png,jawa
yGGznWQt.png,lampung
HJRFkhWu.webp,bali
fJmQsHZ2.jpg,lampung
hkcIa6sl.jpg,pegon
l231HyFQ.png,lampung
CaBDFN2e.jpg,bali
QssNv1oE.png,pegon
PlrcJU6H.png,jawa
ZRD0PMLB.jpg,jawa
K63EPQQq.png,sunda
rAHK0E32.jpg,lampung
rcrdiDBU.png,pegon
xV9ONO3u.png,lontara
G6x2O46A.png,jawa
cO5C004C.png,lontara
3xKp8zpl.jpg,jawa
K6w1B8dc.png,sunda
T66EkZDT.png,jawa
fLQ84oD6.jpg,pegon
SBgzmmnt.png,lontara
S1OGzZ64.png,pegon
iYhSzOyi.png,pegon
SDARR9F3.png,lontara
ooq1TFcW.png,jawi
BvLkM6aL.png,lampung
xEOSklqL.png,pegon
vsk9QtTb.png,lampung
bYN8mgMF.png,lampung
BlFJx9p2.png,jawa
jHWzMZBX.png,sunda
VxtFRGfW.png,lontara
Bd663sGX.png,bali
DqnWrNtX.png,jawi
JkkPy6AQ.png,pegon
CyWHK8cb.png,jawi
9lfnHqnq.png,sunda
k6yv0IDG.png,jawa
X5ay6OdE.png,pegon
wKwx8cCl.jpg,jawi
FycvTEy1.png,jawa
i8bGpRKt.png,sunda
Uvfd1mdN.png,bali
D0ZuPqP9.png,pegon
XHYDtihP.jpg,pegon
H8XMLMoN.png,jawi
StrB0qdK.png,jawi
Dhc3vAQj.jpg,jawa
EgmLlFKZ.png,pegon
yAkija0y.png,bali
SGrqxQ9u.png,lontara
iQGZLiZl.png,lampung
CMo54J89.jpg,pegon
arezgmsE.png,jawa
1XZHKujf.png,lampung
4nHzJCWR.png,jawa
8axHGxnX.jpg,lampung
LoxzO9bz.png,jawi
hND1kQVy.png,jawa
hGcwwDiR.png,lampung
t87RBrU5.png,jawa
fyQWaVK3.png,lampung
nmtWWO8J.png,jawa
FHx7Z7Pt.png,lampung
CybNCann.png,jawa
zAe4xcKI.png,pegon
76EpQXpN.png,jawa
mqFxina4.png,lontara
CFWgyt1V.png,jawa
QEsx1HUL.png,lampung
mNAn6g2p.jpg,bali
pgv16KNB.png,jawa
hzd4Ktmp.png,jawa
2YSySWcS.jpg,jawa
5DCOY2zY.png,sunda
WAwRYLGo.jpg,pegon
BCm3HwjR.jpg,pegon
Sq8qiGnA.png,lontara
wKMxEpHX.png,bali
B2HKyGTf.png,lampung
WRwiRSHE.png,jawa
8H61GdWM.png,bali
w7C1zxjQ.png,pegon
